1,1
2,0
3,1
4,0
5,4
6,6
7,6
8,0
9,0
10,0
11,1
12,4
13,0
14,0
15,0
16,4
17,0
18,0
19,4
20,0
21,0
22,4
23,0
24,4
25,4
26,5
27,5
28,5
29,0
30,4
31,1
32,0
33,3
34,0
35,0
36,4
37,0
38,0
39,0
40,6
41,0
42,6
43,1
44,2
45,0
46,4
47,2
48,1
49,6
50,2
51,0
52,4
53,0
54,2
55,6
56,4
57,6
58,6
59,0
60,0
61,3
62,2
