1,3
2,2
3,3
4,1
5,5
6,3
7,0
8,0
9,4
10,3
11,2
12,1
13,3
14,5
15,0
16,2
17,2
18,5
19,3
20,3
21,2
22,0
23,2
24,1
25,3
26,4
27,0
28,3
29,1
30,4
31,3
32,3
33,2
34,2
35,0
36,3
37,3
38,3
39,3
40,0
41,3
42,0
43,3
44,3
45,0
46,3
47,3
48,3
49,0
50,1
51,5
52,3
53,3
54,0
55,3
56,5
57,0
58,5
59,3
60,5
61,3
62,0
63,4
64,4
65,3
66,0
67,0
68,0
69,2
70,3
71,5
72,1
73,4
74,0
75,4
76,1
77,4
78,3
79,3
80,3
81,5
