0,1
1,0
2,1
3,0
4,4
5,6
6,6
7,0
8,0
9,0
10,1
11,4
12,0
13,0
14,0
15,4
16,0
17,0
18,4
19,0
20,0
21,4
22,0
23,4
24,4
25,5
26,5
27,5
28,0
29,4
30,1
31,0
32,3
33,0
34,0
35,4
36,0
37,0
38,0
39,6
40,0
41,6
42,1
43,2
44,0
45,4
46,2
47,1
48,6
49,2
50,0
51,4
52,0
53,2
54,6
55,4
56,6
57,6
58,0
59,0
60,3
61,2
